locale,key,lineno,text
fr,EMTOOL.NOLANGLICENSE_ERR,1.0,La langue %s n'est pas sous licence pour votre syst\u00e8me ou bien la licence du produit est arriv\u00e9e \u00e0 expiration.
fr,EMTOOL.NOPARSEVAR_ERR,1.0,Une variable doit avoir le r\u00f4le TEXT ou TEXTLOC
fr,EMTOOL.NOPARSINGNODE_ERR,1.0,Un noeud D\u00e9composition du texte pr\u00e9c\u00e9dent est requis pour permettre l'ex\u00e9cution de ce noeud.
fr,EMTOOL.NOPARSINGVAR_ERR,1.0,Une variable doit avoir le r\u00f4le Text ou Text Location.
fr,EMTOOL.NOSASHDATFORHPTM_ERR,1.0,Le noeud HP Text Miner n'est pas pris en charge pour les donn\u00e9es provenant d'un moteur SASHDAT dans la version EM 12.1.
fr,EMTOOL.NOTEXTVAR_ERR,1.0,Une variable doit avoir le r\u00f4le de TEXT
fr,EMTOOL.NOTMLICENSE_ERR,1.0,SAS Text Miner n'est soumis \u00e0 aucune licence pour votre syst\u00e8me ou bien la licence du produit est arriv\u00e9e \u00e0 expiration.
fr,EMTOOL.NOTRAINDS_ERR,1.0,Requiert une source de donn\u00e9es avec un r\u00f4le TRAIN ou RAW
fr,EMTOOL.ORD_NOM_COMBO_WARN,1.0,WARNING: au moins une cible variable \u00e0 expliquer doit \u00eatre binaire pour permettre de profiler plusieurs variables \u00e0 expliquer. La seconde variable \u00e0 expliquer ne sera pas profil\u00e9e.
fr,EMTOOL.ORD_NOM_MULTIBIN_WARN,1.0,WARNING: Impossible d'utiliser les variables \u00e0 expliquer ordinales et nominales en m\u00eame temps que plusieurs variables \u00e0 expliquer binaires. Les variables \u00e0 expliquer restantes ne seront pas profil\u00e9es.
fr,EMTOOL.OUTOFMEMORY_ERR,1.0,M\u00e9moire insuffisante.
fr,EMTOOL.PARSEVAR_NOTE,1.0,NOTE: Variable utilis\u00e9e pour l'analyse : %s
fr,EMTOOL.PRIORHPTMNODE_ERR,1.0,Un second noeud HP Text Miner existe dans le chemin et doit \u00eatre supprim\u00e9 pour permettre l'ex\u00e9cution de ce flux.
fr,EMTOOL.PRIORPARSINGNODE_ERR,1.0,Un second noeud D\u00e9composition du texte existe dans le chemin et doit \u00eatre supprim\u00e9 pour permettre l'ex\u00e9cution de ce flux.
fr,EMTOOL.QUERYEXPAND_ERR,1.0,Le processus d'expansion pour la requ\u00eate donn\u00e9e a \u00e9chou\u00e9.
fr,EMTOOL.SAVESYNVARS_ERR,1.0,"La table de synonymes s\u00e9lectionn\u00e9e ne contient pas les variables requises : TERM, TERMROLE, PARENT, PARENTROLE."
fr,EMTOOL.SPSVDERROR_ERR,1.0,Une erreur est survenue dans la Proc SPSVD.
fr,EMTOOL.SYN_CHANGE_WARN,1.0,"WARNING: les tables de synonymes requi\u00e8rent les variables term, termrole, parent, parentrole ou term, parent, category.  Conversion en term, parent, category."
fr,EMTOOL.SYN_NOOPEN_ERR,1.0,Impossible d'ouvrir la table d'exportation s\u00e9lectionn\u00e9e.
fr,EMTOOL.SYN_NO_PR_WARN,1.0,WARNING: parentrole manquant dans la table des synonymes.  La valeur termrole sera utilis\u00e9e pour parentrole.
fr,EMTOOL.SYN_NO_TR_WARN,1.0,"WARNING: termrole manquant dans la table des synonymes.  Tous les termes correspondants, quel que soit leur r\u00f4le, seront mapp\u00e9s avec parent/parentrole."
fr,EMTOOL.SYN_WRONGVAR_ERR,1.0,Les tables de synonymes export\u00e9s requi\u00e8rent les variables term et parent.
fr,EMTOOL.TGFILTER_ERR,1.0,Rapports de Proc tgfilter %s
fr,EMTOOL.TMP_DISCRIMINATION_ERR,1.0,Valeur incorrecte fournie pour la macro-variable TMP_DISCRIMINATION.  La valeur doit se situer dans l'intervalle 0-1.
fr,EMTOOL.TMP_ORDNUMERIC_ERR,1.0,Le type d'une variable \u00e0 expliquer ordinale doit \u00eatre num\u00e9rique.
fr,EMTOOL.TMSPELL_ERR,1.0,Rapports de Proc tmspell %s
fr,EMTOOL.TMUTIL_ERR,1.0,Rapports de Proc tmutil %s
fr,EMTOOL.TOOFEWOBSTOCLUS_ERR,1.0,Le nombre de classes ne doit pas d\u00e9passer le nombre d'observations dans la table.
fr,EMTOOL.TOOMANYTARGETVALS_ERR,1.0,La variable \u00e0 expliquer a trop de niveaux pour permettre le profilage.
fr,EMTOOL.TOPICTOOFEWTERMS_ERR,1.0,Au moins 15 termes doivent \u00eatre utilis\u00e9s pour permettre de d\u00e9terminer les th\u00e8mes multitermes. Seulement %s termes ont \u00e9t\u00e9 fournis.
fr,EMTOOL.TOPIC_DATA_SMALL_ERR,1.0,Au moins 15 documents avec un ou plusieurs termes conserv\u00e9s doivent \u00eatre utilis\u00e9s pour la recherche de th\u00e8mes. %s documents seulement ont \u00e9t\u00e9 fournis.
fr,EMTOOL.TOPIC_DATA_SMALL_WARN,1.0,WARNING: il doit y avoir au moins 5 documents ou termes par th\u00e8me sp\u00e9cifi\u00e9. Il y avait %s documents avec des termes conserv\u00e9s et %s termes distincts. %s th\u00e8mes uniquement seront donc cr\u00e9\u00e9s.
fr,EMTOOL.TOPIC_RERUN_ERR,1.0,Vous devez r\u00e9 ex\u00e9cuter le noeud Th\u00e8mes du texte avant d'ouvrir les r\u00e9sultats interactifs.
fr,EMTOOL.TOPIC_SPLIT_DATA_SMALL_ERR,1.0,Impossible de fractionner le th\u00e8me car il ne contient pas un nombre suffisant de documents.
fr,EMTOOL.TOPIC_SPLIT_TERMS_SMALL_ERR,1.0,Impossible de fractionner le th\u00e8me car il ne contient pas un nombre suffisant de termes.
fr,EMTOOL.TOPIC_TERMS_SMALL_ERR,1.0,Au moins 15 termes doivent \u00eatre gard\u00e9s pour permettre la recherche de th\u00e8mes. %s termes seulement ont \u00e9t\u00e9 fournis.
fr,EMTOOL.UNARY_TGT_ERR,1.0,Il doit y avoir plus d'1 valeur distincte pour la variable \u00e0 expliquer.
fr,EMTOOL.USERTOPIC_NOTE,1.0,%s des %s th\u00e8mes utilisateurs d'origine ont \u00e9t\u00e9 supprim\u00e9s en raison des poids ou termes non observ\u00e9s manquants/\u00e9gaux \u00e0 z\u00e9ro.
fr,HPTM_EXPERIMENTAL_WARN,1.0,Le noeud HP Text Miner est exp\u00e9rimental en version EM 12.1.
fr,RPT_DROP_VALUE,1.0,Supprimer
fr,RPT_KEEP_VALUE,1.0,Conserver
fr,RPT_TEXT_ABBRABBR_VALUE,1.0,Abr
fr,RPT_TEXT_ABBRADDRESS_VALUE,1.0,Adr
fr,RPT_TEXT_ABBRADJ_VALUE,1.0,Adj
fr,RPT_TEXT_ABBRADV_VALUE,1.0,Adv
fr,RPT_TEXT_ABBRAUX_VALUE,1.0,Aux
fr,RPT_TEXT_ABBRCOMPANY_VALUE,1.0,So
fr,RPT_TEXT_ABBRCONJ_VALUE,1.0,Conj
fr,RPT_TEXT_ABBRCURRENCY_VALUE,1.0,Dev
fr,RPT_TEXT_ABBRDATE_VALUE,1.0,Dt
fr,RPT_TEXT_ABBRDET_VALUE,1.0,D\u00e9term
fr,RPT_TEXT_ABBRHOUR_VALUE,1.0,Heure
fr,RPT_TEXT_ABBRINTERJ_VALUE,1.0,Interj
fr,RPT_TEXT_ABBRINTERNET_VALUE,1.0,Net
fr,RPT_TEXT_ABBRLOCATION_VALUE,1.0,Emp
fr,RPT_TEXT_ABBRMEASURE_VALUE,1.0,Mes
fr,RPT_TEXT_ABBRNOUNGROUP_VALUE,1.0,GN
fr,RPT_TEXT_ABBRNOUN_VALUE,1.0,Nom
fr,RPT_TEXT_ABBRNUM_VALUE,1.0,Num
fr,RPT_TEXT_ABBRORGANIZATION_VALUE,1.0,Org
fr,RPT_TEXT_ABBRPART_VALUE,1.0,Partie
fr,RPT_TEXT_ABBRPERCENT_VALUE,1.0,Pct
fr,RPT_TEXT_ABBRPERSON_VALUE,1.0,Personne
fr,RPT_TEXT_ABBRPHONE_VALUE,1.0,Tel
fr,RPT_TEXT_ABBRPREF_VALUE,1.0,Pr\u00e9f
fr,RPT_TEXT_ABBRPREP_VALUE,1.0,Pr\u00e9p
fr,RPT_TEXT_ABBRPRON_VALUE,1.0,Pron
fr,RPT_TEXT_ABBRPROPMISC_VALUE,1.0,Msc
fr,RPT_TEXT_ABBRPROP_VALUE,1.0,Prop
fr,RPT_TEXT_ABBRPUNCT_VALUE,1.0,Ponct
fr,RPT_TEXT_ABBRSSN_VALUE,1.0,N\u00b0 S\u00e9cu
fr,RPT_TEXT_ABBRTIMEPERIOD_VALUE,1.0,Pd
fr,RPT_TEXT_ABBRTIME_VALUE,1.0,H
fr,RPT_TEXT_ABBRTITLE_VALUE,1.0,Fnct
fr,RPT_TEXT_ABBRVEHICLE_VALUE,1.0,V\u00e9h
fr,RPT_TEXT_ABBRVERBADJ_VALUE,1.0,VerbeAdj
fr,RPT_TEXT_ABBRVERB_VALUE,1.0,Verbe
fr,RPT_TEXT_ABBRWEEK_VALUE,1.0,Semaine
fr,RPT_TEXT_ACCESSED_VLABEL,1.0,Acc\u00e8s
fr,RPT_TEXT_ACTION_VLABEL,1.0,Action
fr,RPT_TEXT_APPLY_VLABEL,1.0,Appliquer
fr,RPT_TEXT_ARA_VALUE,1.0,Arabe
fr,RPT_TEXT_ASSIGNEDDOCS_VLABEL,1.0,# de doc. affect\u00e9es
fr,RPT_TEXT_ASSNTARGET_VLABEL,1.0,Variable \u00e0 expliquer affect\u00e9e
fr,RPT_TEXT_ATTRALPHA_VALUE,1.0,Alpha
fr,RPT_TEXT_ATTRENTITY_VALUE,1.0,Entit\u00e9
fr,RPT_TEXT_ATTRIBUTEBYFREQ_TITLE,1.0,Attribut par fr\u00e9quence
fr,RPT_TEXT_ATTRIBUTE_VLABEL,1.0,Attribut
fr,RPT_TEXT_ATTRMIXED_VALUE,1.0,Mixte
fr,RPT_TEXT_ATTRNUM_VALUE,1.0,Num
fr,RPT_TEXT_BELIEFSBYVAL_TITLE,1.0,Croyances par valeur
fr,RPT_TEXT_BELIEFS_TITLE,1.0,Croyances
fr,RPT_TEXT_BELIEF_VLABEL,1.0,Croyance
fr,RPT_TEXT_BINARYABBR_VLABEL,1.0,BIN
fr,RPT_TEXT_BINFILTEREDNUMDOCS_VLABEL,1.0,Nombre de documents filtr\u00e9s de classe
fr,RPT_TEXT_BINNEDABBR_VLABEL,1.0,bin
fr,RPT_TEXT_BINNUMDOCS_VLABEL,1.0,Nombre de documents de classe
fr,RPT_TEXT_BLANK_VALUE,1.0,_Vide_
fr,RPT_TEXT_CATEGORY_VLABEL,1.0,Cat\u00e9gorie
fr,RPT_TEXT_CHINESE_VALUE,1.0,Chinois
fr,RPT_TEXT_CLUSFREQBYRMS_TITLE,1.0,Fr\u00e9quence de classification par RMS
fr,RPT_TEXT_CLUSTERDIST_TITLE,1.0,Distance entre les classes
fr,RPT_TEXT_CLUSTERFREQ_TITLE,1.0,Fr\u00e9quences de classification
fr,RPT_TEXT_CLUSTERHIERARCHY_TITLE,1.0,Hi\u00e9rarchie des classes
fr,RPT_TEXT_CLUSTERID_VLABEL,1.0,ID de classe
fr,RPT_TEXT_CLUSTERS_TITLE,1.0,Classes
fr,RPT_TEXT_COORDINATE_VLABEL,1.0,Coordonn\u00e9e
fr,RPT_TEXT_CORPUS_VLABEL,1.0,Corpus
fr,RPT_TEXT_CREATED_VLABEL,1.0,Cr\u00e9ation
fr,RPT_TEXT_CZH_VALUE,1.0,Tch\u00e8que
fr,RPT_TEXT_DAN_VALUE,1.0,Danois
fr,RPT_TEXT_DATAPARTITION_VLABEL,1.0,Partition de donn\u00e9es
fr,RPT_TEXT_DATESBYFREQ_TITLE,1.0,Dates de Cr\u00e9ation/Acc\u00e8s/Modification par fr\u00e9quence
fr,RPT_TEXT_DATE_VLABEL,1.0,Date
fr,RPT_TEXT_DELETEDTERMS_TITLE,1.0,Termes exclus
fr,RPT_TEXT_DESCSHORT_VLABEL,1.0,Exemple de terme descriptif
fr,RPT_TEXT_DESCTERMS_VLABEL,1.0,Termes descriptifs
fr,RPT_TEXT_DICTIONARY_VLABEL,1.0,Dictionnaire
fr,RPT_TEXT_DOCCUTOFF_VLABEL,1.0,Seuil pour les documents
fr,RPT_TEXT_DOCID_VLABEL,1.0,ID doc
fr,RPT_TEXT_DOCLENGTHBYFREQ_TITLE,1.0,Longueurs de documents par fr\u00e9quence
fr,RPT_TEXT_DOCSBYFREQ_TITLE,1.0,Nombre de documents par fr\u00e9quence
fr,RPT_TEXT_DOCSBYTOPIC_TITLE,1.0,Nombre de documents par th\u00e8me
fr,RPT_TEXT_DOCSBYWEIGHT_TITLE,1.0,Nombre de documents par poids
fr,RPT_TEXT_DOCSPERFOLDER_TITLE,1.0,Nombre de documents trait\u00e9s par dossier
fr,RPT_TEXT_DOCUMENTRULES_TITLE,1.0,R\u00e8gles de document
fr,RPT_TEXT_DOCUMENTS_TITLE,1.0,Documents
fr,RPT_TEXT_DOCUMENT_VLABEL,1.0,Document
fr,RPT_TEXT_DTINTERVAL_VLABEL,1.0,Intervalle Date/Heure
fr,RPT_TEXT_DUT_VALUE,1.0,N\u00e9erlandais
fr,RPT_TEXT_ENG_VALUE,1.0,Anglais
fr,RPT_TEXT_ESTPRECISION_VLABEL,1.0,Pr\u00e9cision estim\u00e9e
fr,RPT_TEXT_EXTENSION_VLABEL,1.0,Extension
fr,RPT_TEXT_F1_VLABEL,1.0,Score F1
fr,RPT_TEXT_FILTEREDDOCS_VLABEL,1.0,Nombre de documents filtr\u00e9s
fr,RPT_TEXT_FILTEREDFREQ_VLABEL,1.0,Fr\u00e9quence de filtre
fr,RPT_TEXT_FILTEREDLANG_TITLE,1.0,Langues filtr\u00e9es : Donn\u00e9es %s
fr,RPT_TEXT_FILTEREDSIZE_VLABEL,1.0,Taille filtr\u00e9e
fr,RPT_TEXT_FILTERING_TITLE,1.0,Filtrage
fr,RPT_TEXT_FIN_VALUE,1.0,Finnois
fr,RPT_TEXT_FOLDER_VLABEL,1.0,Dossier
fr,RPT_TEXT_FREQUENCY_VLABEL,1.0,Fr\u00e9quence
fr,RPT_TEXT_FREQ_VLABEL,1.0,Fr\u00e9q
fr,RPT_TEXT_FRE_VALUE,1.0,Fran\u00e7ais
fr,RPT_TEXT_GER_VALUE,1.0,Allemand
fr,RPT_TEXT_GRAPHDESC_VLABEL,1.0,Description du graphique
fr,RPT_TEXT_GRK_VALUE,1.0,Grec
fr,RPT_TEXT_HEB_VALUE,1.0,H\u00e9breu
fr,RPT_TEXT_HIERARCHYDATA_TITLE,1.0,Donn\u00e9es de hi\u00e9rarchie
fr,RPT_TEXT_HIERLEVEL_VLABEL,1.0,Niveau de hi\u00e9rarchie
fr,RPT_TEXT_HPATTRBYFREQ_TITLE,1.0,Termes : Attribut par Fr\u00e9q
fr,RPT_TEXT_HPDOCSBYFREQHIST_TITLE,1.0,Termes : # de doc. par Fr\u00e9q : Histogramme
fr,RPT_TEXT_HPDOCSBYFREQ_TITLE,1.0,Termes : # de doc. par Fr\u00e9q : Nuage de points
fr,RPT_TEXT_HPROLEBYFREQ_TITLE,1.0,Termes : R\u00f4le par Fr\u00e9q
fr,RPT_TEXT_HPTERMSBYWEIGHT_TITLE,1.0,Termes : Fr\u00e9q par poids
fr,RPT_TEXT_HUN_VALUE,1.0,Hongrois
fr,RPT_TEXT_IMPORTEDFREQ_VLABEL,1.0,Fr\u00e9quence d'importation
fr,RPT_TEXT_IMPORTEDISPARENT_VLABEL,1.0,Statut Parent/Enfant import\u00e9
fr,RPT_TEXT_IMPORTEDNUMDOCS_VLABEL,1.0,Nombre de documents import\u00e9s
fr,RPT_TEXT_IND_VALUE,1.0,Indon\u00e9sien
fr,RPT_TEXT_INTOPIC_ROLE,1.0,R\u00f4le
fr,RPT_TEXT_INTOPIC_TERM,1.0,Terme
fr,RPT_TEXT_INTOPIC_VLABEL,1.0,Th\u00e8me
fr,RPT_TEXT_INTOPIC_WEIGHT,1.0,Poids
fr,RPT_TEXT_ISPARENT_VLABEL,1.0,Statut Parent/Enfant
fr,RPT_TEXT_ITA_VALUE,1.0,Italien
fr,RPT_TEXT_JAP_VALUE,1.0,Japonais
fr,RPT_TEXT_KEEP_VLABEL,1.0,Conserver
fr,RPT_TEXT_KEPTLANG_TITLE,1.0,Langues s\u00e9lectionn\u00e9es : Donn\u00e9es %s
fr,RPT_TEXT_KEY_VLABEL,1.0,Cl\u00e9
fr,RPT_TEXT_KOR_VALUE,1.0,Cor\u00e9en
fr,RPT_TEXT_LANGBYFREQ_TITLE,1.0,Langues du document
fr,RPT_TEXT_LANGUAGE_VLABEL,1.0,Langue
fr,RPT_TEXT_MINDISTANCE_VLABEL,1.0,Distance min.
fr,RPT_TEXT_MODIFIED_VLABEL,1.0,Modification
fr,RPT_TEXT_NAME_VLABEL,1.0,Nom
fr,RPT_TEXT_NEWTERMS_TITLE,1.0,Nouveaux termes parents
fr,RPT_TEXT_NOMINALABBR_VLABEL,1.0,NOM
fr,RPT_TEXT_NOOMITNORTRUNC_VLABEL,1.0,Ni omis ni tronqu\u00e9
fr,RPT_TEXT_NUMDOCS_TITLE,1.0,Nombre de documents
fr,RPT_TEXT_NUMDOCS_VLABEL,1.0,# Docs
fr,RPT_TEXT_NUMINCATEGORY_VLABEL,1.0,# Encore dans la cat\u00e9gorie
fr,RPT_TEXT_NUMTERMS_VLABEL,1.0,Nombre de termes
fr,RPT_TEXT_NYN_VALUE,1.0,Norv\u00e9gien
fr,RPT_TEXT_OMITANDTRUNC_VLABEL,1.0,Omis et tronqu\u00e9
fr,RPT_TEXT_OMITTED_VLABEL,1.0,Omis
fr,RPT_TEXT_OMITTRUNCPRCNT_TITLE,1.0,Documents omis/tronqu\u00e9s
fr,RPT_TEXT_ORDINALABBR_VLABEL,1.0,ORD
fr,RPT_TEXT_ORDINALSERIES_TITLE,1.0,S\u00e9ries textuelles ordinales
fr,RPT_TEXT_ORIGTARGET_VLABEL,1.0,Variable \u00e0 expliquer d'origine
fr,RPT_TEXT_OTHER_VALUE,1.0,Autre
fr,RPT_TEXT_OVERALLPROP_VLABEL,1.0,Proportion globale
fr,RPT_TEXT_PARENTID_VLABEL,1.0,ID parent
fr,RPT_TEXT_PARENTNDOCS_VLABEL,1.0,# Doc. du parent
fr,RPT_TEXT_PARENTROLE_VLABEL,1.0,R\u00f4le du parent
fr,RPT_TEXT_PARENT_VLABEL,1.0,Parent
fr,RPT_TEXT_PARTITION_VLABEL,1.0,Partitionnement
fr,RPT_TEXT_PERCENTAGE_VLABEL,1.0,Pourcentage
fr,RPT_TEXT_POL_VALUE,1.0,Polonais
fr,RPT_TEXT_POR_VALUE,1.0,Portugais
fr,RPT_TEXT_POSABBR_VALUE,1.0,Abr
fr,RPT_TEXT_POSADDRESS_VALUE,1.0,Adresse
fr,RPT_TEXT_POSADJ_VALUE,1.0,Adj
fr,RPT_TEXT_POSADV_VALUE,1.0,Adv
fr,RPT_TEXT_POSAUX_VALUE,1.0,Aux
fr,RPT_TEXT_POSCOMPANY_VALUE,1.0,Soci\u00e9t\u00e9
fr,RPT_TEXT_POSCONJ_VALUE,1.0,Conj
fr,RPT_TEXT_POSCURRENCY_VALUE,1.0,Devise
fr,RPT_TEXT_POSDATE_VALUE,1.0,Date
fr,RPT_TEXT_POSDET_VALUE,1.0,D\u00e9term
fr,RPT_TEXT_POSINTERJ_VALUE,1.0,Interj
fr,RPT_TEXT_POSINTERNET_VALUE,1.0,Internet
fr,RPT_TEXT_POSLOCATION_VALUE,1.0,Emplacement
fr,RPT_TEXT_POSMEASURE_VALUE,1.0,Mesure
fr,RPT_TEXT_POSNOUNGROUP_VALUE,1.0,Groupe de noms
fr,RPT_TEXT_POSNOUN_VALUE,1.0,Nom
fr,RPT_TEXT_POSNUM_VALUE,1.0,Num
fr,RPT_TEXT_POSORGANIZATIONERSON_VALUE,1.0,Organisation
fr,RPT_TEXT_POSPART_VALUE,1.0,Partie
fr,RPT_TEXT_POSPERCENT_VALUE,1.0,Pourcentage
fr,RPT_TEXT_POSPERSON_VALUE,1.0,Personne
fr,RPT_TEXT_POSPHONE_VALUE,1.0,N\u00b0 de t\u00e9l
fr,RPT_TEXT_POSPREF_VALUE,1.0,Pr\u00e9f
fr,RPT_TEXT_POSPREP_VALUE,1.0,Pr\u00e9p
fr,RPT_TEXT_POSPRON_VALUE,1.0,Pron
fr,RPT_TEXT_POSPROPMISC_VALUE,1.0,Noms propres divers
fr,RPT_TEXT_POSPROP_VALUE,1.0,Prop
fr,RPT_TEXT_POSPUNCT_VALUE,1.0,Ponct
fr,RPT_TEXT_POSSSN_VALUE,1.0,N\u00b0 de s\u00e9curit\u00e9 sociale
fr,RPT_TEXT_POSTIMEPERIOD_VALUE,1.0,P\u00e9riode
fr,RPT_TEXT_POSTIME_VALUE,1.0,Heure
fr,RPT_TEXT_POSTITLE_VALUE,1.0,Fonction
fr,RPT_TEXT_POSTPROB_VLABEL,1.0,Probabilit\u00e9 a posteriori
fr,RPT_TEXT_POSVEHICLE_VALUE,1.0,V\u00e9hicule
fr,RPT_TEXT_POSVERBADJ_VALUE,1.0,VerbeAdj
fr,RPT_TEXT_POSVERB_VALUE,1.0,Verbe
fr,RPT_TEXT_PREDTARGET_VLABEL,1.0,Variable \u00e0 expliquer pr\u00e9dite
fr,RPT_TEXT_PRESCORE_TITLE,1.0,Code de pre-scoring SAS
fr,RPT_TEXT_PROFVARIABLES_TITLE,1.0,Variables profil\u00e9es
fr,RPT_TEXT_PROPUNASSIGNED_VLABEL,1.0,Proportion non affectations
fr,RPT_TEXT_RANK_VLABEL,1.0,Rang
fr,RPT_TEXT_REMAININGNUM_VLABEL,1.0,Total # restant
fr,RPT_TEXT_REMAINPOSITIVE_VLABEL,1.0,Positifs restants/Total
fr,RPT_TEXT_RMSSTD_VLABEL,1.0,RMS Std.
fr,RPT_TEXT_ROLEBYFREQ_TITLE,1.0,R\u00f4le par fr\u00e9q
fr,RPT_TEXT_ROLE_VLABEL,1.0,R\u00f4le
fr,RPT_TEXT_ROM_VALUE,1.0,Roumain
fr,RPT_TEXT_RULENUMBER_VLABEL,1.0,R\u00e8gle #
fr,RPT_TEXT_RULESOBTAINED_TITLE,1.0,R\u00e8gles obtenues
fr,RPT_TEXT_RULESUCCESS_TITLE,1.0,Succ\u00e8s de la r\u00e8gle
fr,RPT_TEXT_RULES_TITLE,1.0,R\u00e8gles
fr,RPT_TEXT_RULE_VLABEL,1.0,R\u00e8gle
fr,RPT_TEXT_RUS_VALUE,1.0,Russe
fr,RPT_TEXT_SAMPPRECISION_VLABEL,1.0,Pr\u00e9cision
fr,RPT_TEXT_SAMPRECALL_VLABEL,1.0,Rappel
fr,RPT_TEXT_SIZE_VLABEL,1.0,Taille
fr,RPT_TEXT_SPA_VALUE,1.0,Espagnol
fr,RPT_TEXT_STATUS_VLABEL,1.0,Etat
fr,RPT_TEXT_STOP_ROLE_VLABEL,1.0,R\u00f4le
fr,RPT_TEXT_STOP_TERM_VLABEL,1.0,Terme
fr,RPT_TEXT_SVK_VALUE,1.0,Slovaque
fr,RPT_TEXT_SWE_VALUE,1.0,Su\u00e9dois
fr,RPT_TEXT_SYN_PARENTROLE_VLABEL,1.0,R\u00f4le du parent
fr,RPT_TEXT_SYN_PARENT_VLABEL,1.0,Terme parent
fr,RPT_TEXT_SYN_TERMROLE_VLABEL,1.0,R\u00f4le du terme
fr,RPT_TEXT_SYN_TERM_VLABEL,1.0,Terme enfant
fr,RPT_TEXT_TABLE_TITLE,1.0,Table
fr,RPT_TEXT_TARGETDISTPLUR_TITLE,1.0,Distributions de la variable \u00e0 expliquer
fr,RPT_TEXT_TARGETDISTSING_TITLE,1.0,Distribution de la variable \u00e0 expliquer
fr,RPT_TEXT_TARGETSIMILARITIES_TITLE,1.0,Similarit\u00e9s de la variable \u00e0 expliquer
fr,RPT_TEXT_TARGETS_TITLE,1.0,Variables \u00e0 expliquer
fr,RPT_TEXT_TARGETVAL_VLABEL,1.0,Valeur cible
fr,RPT_TEXT_TARGETVAR_VLABEL,1.0,Variable cible
fr,RPT_TEXT_TARGVALUES_TITLE,1.0,Valeurs cibles
fr,RPT_TEXT_TERMCUTOFF_VLABEL,1.0,Seuil pour les termes
fr,RPT_TEXT_TERMROLE_VLABEL,1.0,Terme/R\u00f4le
fr,RPT_TEXT_TERMSBYTOPIC_TITLE,1.0,Nombre de termes par th\u00e8me
fr,RPT_TEXT_TERMS_TITLE,1.0,Termes
fr,RPT_TEXT_TERMS_VLABEL,1.0,Termes
fr,RPT_TEXT_TERM_VLABEL,1.0,Terme
fr,RPT_TEXT_TESTRESULTS_TITLE,1.0,R\u00e9sultats du test
fr,RPT_TEXT_TEXT_VLABEL,1.0,Texte
fr,RPT_TEXT_THA_VALUE,1.0,Tha\u00ef
fr,RPT_TEXT_TIMESERIES_TITLE,1.0,S\u00e9ries textuelles chronologiques
fr,RPT_TEXT_TOPICID_VLABEL,1.0,ID th\u00e8me
fr,RPT_TEXT_TOPICMULTI_VALUE,1.0,Multiple
fr,RPT_TEXT_TOPICSINGLE_VALUE,1.0,Singulier
fr,RPT_TEXT_TOPICS_TITLE,1.0,Th\u00e8mes
fr,RPT_TEXT_TOPICTERMS_TITLE,1.0,Termes du th\u00e8me
fr,RPT_TEXT_TOPICUSER_VALUE,1.0,Utilisateur
fr,RPT_TEXT_TOPICWGT_VLABEL,1.0,Poids du th\u00e8me
fr,RPT_TEXT_TOPIC_VLABEL,1.0,Th\u00e8me
fr,RPT_TEXT_TOTALPOSITIVE_VLABEL,1.0,Total positif
fr,RPT_TEXT_TRAININGRESULTS_TITLE,1.0,R\u00e9sultats de l'apprentissage
fr,RPT_TEXT_TRUEPOSITIVE_VLABEL,1.0,Vrai positif
fr,RPT_TEXT_TRUEPOSTOTAL_VLABEL,1.0,Vrais positifs/Total
fr,RPT_TEXT_TRUNCATED_VLABEL,1.0,Tronqu\u00e9
fr,RPT_TEXT_TUR_VALUE,1.0,Turc
fr,RPT_TEXT_TYPEBYFREQ_TITLE,1.0,Types de document
fr,RPT_TEXT_VALIDATIONRESULTS_TITLE,1.0,R\u00e9sultats de la validation
fr,RPT_TEXT_VALUE_VLABEL,1.0,Valeur
fr,RPT_TEXT_VARTYPE_VLABEL,1.0,Type d'analyse de la variable
fr,RPT_TEXT_VIE_VALUE,1.0,Vietnamien
fr,RPT_TEXT_VLEVEL_VLABEL,1.0,Niveau de la variable
fr,RPT_TEXT_VNAME_VLABEL,1.0,Nom de la variable
fr,RPT_TEXT_VPRECISION_VLABEL,1.0,Pr\u00e9cision valide
fr,RPT_TEXT_VRECALL_VLABEL,1.0,Rappel valide
fr,RPT_TEXT_VTRUEPOSTOTAL_VLABEL,1.0,Vrais positifs/Total valides
fr,RPT_TEXT_VVLEVELID_VLABEL,1.0,ID niveau Var/Var
fr,RPT_TEXT_V_F1_VLABEL,1.0,Score F1 valide
fr,RPT_TEXT_WEIGHT_VLABEL,1.0,Poids
fr,RPT_TEXT_WHYCLASS_VLABEL,1.0,Motif de la classification
fr,RPT_TEXT_WHYINTO_VLABEL,1.0,Motif d'insertion
fr,RPT_TEXT_WHY_VLABEL,1.0,Motif
fr,RPT_TEXT_ZHO_VALUE,1.0,Chinois (simplifi\u00e9)
fr,RPT_TEXT_ZHT_VALUE,1.0,Chinois (traditionnel)
fr,RPT_TEXT_ZIPF_TITLE,1.0,Courbe ZIPF
fr,TMCRAWL.FAILED,1.0,%zxcrawl.exe failed: See reason above.
fr,TMCRAWL.LINKSFILE,1.0,%2zCould not delete links.txt file.
fr,TMCRAWL.NAMESFILE,1.0,%2zCould not delete names.txt file.
fr,TMCRAWL.OMITTEDFILE,1.0,%2zCould not delete omitted.txt file.
fr,TMCRAWL.OMITTEDURL,1.0,%2zOmitted urls.
